family,subfamily,tribe,tips,broad_sociality,fine_sociality,ASR_sociality,sociality_ref
Halicitidae,Halictinae,Halictini,Lasioglossum_callomelittinum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_excultum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_hybodinum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_dissimulator,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lithuscum,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_peraustrale,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_plorator,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_rufulipes,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_albocinctum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_discum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_callizonium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_leucozonium,solitary,,non-eusocial,Fowler et al. 2020
Halicitidae,Halictinae,Halictini,Lasioglossum_kansuense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_dynastes,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_occidens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_upinense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_majus,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_mutilum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_scitulum,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_zonulum,solitary,,non-eusocial,Fowler et al. 2020
Halicitidae,Halictinae,Halictini,Lasioglossum_albopilosum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_platycephalum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_brunnesetum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_plebeium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_athrix,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_brazieri,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_repraesentans,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_seductum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_littleri,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_conspicuum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_gilesi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_speculatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_mediopolitum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_bicingulatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_tamburinei,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_mirandum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_parasphecodum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_bucculum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_cognatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_baudini,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_opacicolle,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_bicolor,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_convexum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_expansifrons,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_willsi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_chapmani,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_ebeneum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_demicapillum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_humei,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_obscurissimum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_erythrurum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_hemichalceum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_mundulum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_fasciatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_quadratum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_sororculum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_florale,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_veronicae,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_greavesi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_soror,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_immaculatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_vitripenne,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_ochroma,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_globosum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_gynochilum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_tridens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_calophyllae,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_supralucens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_castor,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pulvitectum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_helichrysi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_clelandi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_orbatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lanarium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_platychilum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_whiteanum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_altichum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_imitator,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_sulthicum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lacthium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_hiltacum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_subrussatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_olgae,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_albipes,polymorphic,facultatively eusocial,polymorphic,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_calceatum,polymorphic,facultatively eusocial,polymorphic,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_duplex,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_euboeense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_nigripes,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_apristum,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_hoffmanni,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_laticeps,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_mediterraneum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_immunitum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_algericolellum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_malachurum,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_subhirtum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_articulare,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lineare,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_sibiriacum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_boreale,polymorphic,facultatively eusocial,polymorphic,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_nigrum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_comagenense,polymorphic,facultatively eusocial,polymorphic,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_quebecense,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_vulsum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_fulvicorne,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_baleicum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_fratellum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_subfulvicorne,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_nupricola,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_seillean,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_subtropicum,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_noctivagum,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_oenotherae,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_lusorium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pauxillum,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_truncatum,eusocial,primitively eusocial,eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_cooleyi,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_granosum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_occultum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_avalonense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_tricinctum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_alphenum,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_sordidum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_kiautschouense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pleurospeculum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_sabulosum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_taeniolellum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_speculinum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_spectrum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_sexstrigatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_ohei,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_bluethgeni,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_japonicum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lustrans,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_glabriventre,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_fedorense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_sopinci,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_swenki,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_rufopanticis,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_subobscurum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pectorale,solitary,,non-eusocial,"Danforth, Conway & Ji 2003"
Halicitidae,Halictinae,Halictini,Lasioglossum_pectoraloides,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_kincaidii,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_nelumbonis,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_robertsoni,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_crassepunctatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_brevicorne,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_limbellum,solitary,,non-eusocial,Fowler et al. 2020
Halicitidae,Halictinae,Halictini,Lasioglossum_deceptum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_ferinum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_virens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_aureolum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pectinatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pseudopectorale,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_leptocephalum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pseudolittorale,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_littorale,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_birkmanni,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_divergens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_macoupinense,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_ovaliceps,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_quadrinotatulum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_pauperatum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_grisellinum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_lucidulum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_semilucens,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_minutissimum,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_angusticeps,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_intermedium,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_musculoides,eusocial,primitively eusocial,eusocial,inferred
Halicitidae,Halictinae,Halictini,Lasioglossum_clypeare,eusocial,primitively eusocial,eusocial,inferred
